PERIMETER,OPENALL5_,OPENALL5_I,ACAD_TEXT,PARCEL_ID2,CNTY_CAT,NAME,CUR_LU1,CUR_LU2,FEDERAL,STATE,REGIONAL_2,REGIONAL,INDEX,LOCATION,AREA,AREA_TYPE,PP_NUMBER,P_F_LU,OWNER_TYPE,OWNER_NAME,OWNER_ADD1,OWNER_ADD2,LU_CONTROL,C_R_DEVEL,ESMNTNOINF,ESMNTDIVES,ESMNTDIVRW,ESMNTCLEAR,ESMNTACCES,ESMNTELECT,ESMNTPIPE,SPAN_BOUND,COUNTY_1,COUNTY_2,TOWNSHIP_1,TOWNSHIP_2,CITY_1,CITY_2,SOURCE_AGC,SOURCE_PER,SOURCE_PHO,SOURCE_TD,LAST_ENTRY,FIELD_CHKD,DESCRIP,ACREScalc,Edited,DowntownGS,CPCGptHide,URL,OBJECTID,Shape_Length,Shape_Area,GrnPrtClass,CITY,SizeClass,SizeScore
0,1767,3536,CU28-PA-PR-E-017,CU-PA-PR-E-017,CU-PA,HOMEOWNERS ASSOCIATION PARK,PARK,PRIVATE,0,0,0, ,215.00000,CITY OF STRONGSVILLE,0,CALCULATED,392-19-088, , ,CO-MOOR RECREATION CLUB,21111 IDLEWOOD TR,"STRONGSVILLE, OH  44136",CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/10/11 00:00:00+00,N, ,7.70090513983538,yy, , , ,643,3424.75731843697,55714.1001876986,Other,Strongsville,,
0,1768,3591,CU28-IN-SC-M-039,CU-IN-SC-M-039,CU-IN,Former Albion Middle School,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,829.00000,CITY OF STRONGSVILLE,0,CALCULATED,398-18-001, , ,STRONGSVILLE BD OF EDUCATION,11109 WEBSTER RD,"CLEVELAND, OH  44136",CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/09/10 00:00:00+00,Y,ADJACENT TO CU28-PA-PR-E-020,21.6600909585456,yy, , , ,644,1601.73917716724,157480.076966908,Other,Strongsville,,
0,1770,3274,CU28-PA-PR-E-014,CU-PA-PR-E-014,CU-PA,HOMEOWNERS ASSOCIATION PARK,PARK,PRIVATE,0,0,0, ,212.00000,CITY OF STRONGSVILLE,0,CALCULATED,392-09-055, , ,BOB SCHMITT HOMES INC,10766 GATE POST RD,"STRONGSVILLE, OH  44136",CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/10/11 00:00:00+00,N,ADJACENT TO CU28-MO-AI-P-001,13.340410435079,y, , , ,645,3917.56819532213,95833.1498906799,Other,Strongsville,,
0,1773,3249,CU29-IN-SC-M-091,CU-IN-SC-M-091,CU-IN,BRECKSVILLE HIGH SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,874.00000,CITY OF BROADVIEW HEIGHTS,0,CALCULATED,583-25-002, , ,CITY SCHOOL DIST BD OF ED BRECKS,6638 MILL ROAD,CLEVE OH 44141-1599,CITY OF BRECKSVILLE ZONING,NO INFORMATION,X, , , , , , ,YES, , , , ,Broadview Heights,Brecksville,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/10/01 00:00:00+00,Y, ,28.9730827662062,y, , , ,646,3868.15557042781,208120.396417773,Other,,,
0,1773,3249,CU29-IN-SC-M-091,CU-IN-SC-M-091,CU-IN,BRECKSVILLE HIGH SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,874.00000,CITY OF BROADVIEW HEIGHTS,0,CALCULATED,583-25-002, , ,CITY SCHOOL DIST BD OF ED BRECKS,6638 MILL ROAD,CLEVE OH 44141-1599,CITY OF BRECKSVILLE ZONING,NO INFORMATION,X, , , , , , ,YES, , , , ,Broadview Heights,Brecksville,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/10/01 00:00:00+00,Y, ,82.572841902626,y, , , ,647,3847.26482213105,593123.043929145,Other,,,
0,1781,3790,CU29-PA-LM-E-077,CU-PA-LM-E-077,CU-PA,PARK,PARK,LOCAL/MUNICIPAL,0,0,0, ,66.00000,FALLS LANE,0,CALCULATED,584-01-029, , ,BROADVIEW HEIGHTS CITY OF,8938 BROADVIEW RD,CLEVE OH 44147-1961,CITY OF BROADVIEW HEIGHTS ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/10/01 00:00:00+00,Y, ,5.619340171884,y, ,y, ,648,804.892786632889,40364.91100409,Park,BROADVIEW HEIGHTS,Local,2
0,1782,4250,CU30-IN-SC-M-096,CU-IN-SC-M-096,CU-IN,SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,878.00000,CITY OF BRECKSVILLE,0,CALCULATED,602-13-023, , ,BOARD OF EDUC BRECKSVILLE,6638 MILL ROAD,CLEVE OH 44141-1599,CITY OF BRECKSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/10/05 00:00:00+00,Y, ,12.0309019801663,y, , , ,650,1267.70069703547,86419.0760534641,Other,,,
0,1783,3764,CU29-PA-LM-E-078,CU-PA-LM-E-078,CU-PA,THE FIELDS MEMORIAL PARK,PARK,LOCAL/MUNICIPAL,0,0,0, ,67.00000,CITY OF BROADVIEW HEIGHTS,0,CALCULATED,584-05-015, , ,BROADVIEW HEIGHTS CITY OF,8938 BROADVIEW RD,CLEVE OH 44147-1961,CITY OF BROADVIEW HEIGHTS ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/10/01 00:00:00+00,Y, ,42.2257247660674,y, , , ,651,3756.10511978843,303292.559545481,Park,BROADVIEW HEIGHTS,Neighborhood,3
0,1787,3815,CU29-IN-CL-E-105,CU-IN-CL-E-105,CU-IN,CHURCH,INSTITUTIONAL,CHURCH LANDS,0,0,0, ,595.00000,CITY OF NORTH ROYALTON,0,CALCULATED,488-01-029, , ,"ST ALBERT THE GREAT c/o PILLA, ANTHONY",6667 WALLINGS RD,CLEVE OH 44133-3067,CITY OF NORTH ROYALTON ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"North Royalton Master Plan, CPC, 1992",1993/10/04 00:00:00+00,Y, ,16.5918961545295,y, , , ,653,1840.17704038228,119171.390539698,Other,,,
0,1791,4252,CU29-IN-CL-E-096,CU-IN-CL-E-096,CU-IN,ASSUMPTION CHURCH AND SCHOOL,INSTITUTIONAL,CHURCH LANDS,0,0,0, ,586.00000,CITY OF BRECKSVILLE,0,CALCULATED,601-30-035, , ,HOBAN EDW F BISHOP OF CLEVE,8700 BRECKSVILLE RD,CLEVE OH 44141-1999,CITY OF BRECKSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/09/29 00:00:00+00,Y, ,18.6268901890921,y, , , ,654,1542.24244062144,133795.297769339,Other,,,
0,1804,3563,CU28-IN-CL-E-024,CU-IN-CL-E-024,CU-IN,CHURCH,INSTITUTIONAL,CHURCH LANDS,0,0,0, ,527.00000,CITY OF STRONGSVILLE,0,CALCULATED,392-28-007, , ,HOBAN EDW F BISHOP OF CLEVE,12700 PEARL RD,CLEVE OH 44136-3484,CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/09/10 00:00:00+00,N, ,14.0491411986317,y, , , ,655,1322.4767239973,100897.940630998,Other,Strongsville,,
0,1806,3852,CU29-MO-LA-A-003,CU-MO-LA-A-003,CU-MO,LANDFILL,TRANSP/UTILITY,LANDFILL,0,0,0, ,327.00000,CITY OF BROADVIEW HEIGHTS,0,CALCULATED,583-16-001, , ,TRI-SQUARE CORP,ROYALTON RD,"CLEVELAND, OH  44147",CITY OF BROADVIEW HEIGHTS ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,MEANEY,(216)443-3700,"Cuyahoga County Solid Waste Management Plan, CPC",2014/09/24 00:00:00+00,Y,NOT ACTIVE,94.0068279432333,y, , , ,656,6147.99224856507,675100.03930843,Other,,,
0,1807,3565,CU28-MO-CE-M-009,CU-MO-CE-M-009,CU-MO,CEMETERY,INSTITUTIONAL,CEMETERY-MUNICIPAL,0,0,0, ,241.00000,CITY OF STRONGSVILLE,0,CALCULATED,396-08-005, , ,STRONGSVILLE TR OF CEMETERY,PEARL RD,"CLEVELAND, OH  44136",CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/09/22 00:00:00+00,N,ADJACENT TO CU28-PA-LM-E-067,12.7297201928359,y, , , ,657,1562.55520791029,91416.925331443,Cemetery,Strongsville,,
0,1819,3816,CU29-IN-SC-M-092,CU-IN-SC-M-092,CU-IN,SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,875.00000,CITY OF NORTH ROYALTON,0,CALCULATED,482-30-015, , ,NO ROYALTON LOCAL BD OF EDUC,14713 RIDGE RD,CLEVE OH 44133-4930,CITY OF NORTH ROYALTON ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"North Royalton Master Plan, CPC, 1992",1993/10/04 00:00:00+00,Y, ,24.7370854772885,y, , , ,659,2431.00540406305,177644.128213856,Other,,,
0,1821,3561,CU28-IN-SC-M-041,CU-IN-SC-M-041,CU-IN,SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,831.00000,CITY OF STRONGSVILLE,0,CALCULATED,392-34-014, , ,BOARD OF EDUCATION,20272 ROYALTON RD,"CLEVELAND, OH  44136",CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/09/10 00:00:00+00,Y, ,13.4090852058292,y, , , ,660,1814.22227694688,96285.6191443635,Other,Strongsville,,
0,1829,4215,CU29-PA-LM-E-083,CU-PA-LM-E-083,CU-PA,BRECKSVILLE COMMUNITY CENTER PARK,PARK,LOCAL/MUNICIPAL,0,0,0, ,72.00000,BRECKSVILLE RD,0,CALCULATED,606-31-001, , ,BRECKSVILLE CITY OF,BRECKSVILLE RD,"CLEVELAND, OH  44141",CITY OF BRECKSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,Meaney,(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",2017/11/29 00:00:00+00,n,ADJACENT TO CU18-IN-CL-E-109,39.274330731763,y, , , ,662,2431.60098145812,282009.069638044,Park,BRECKSVILLE,Neighborhood,3
0,1831,3819,CU29-IN-CL-E-107,CU-IN-CL-E-107,CU-IN,NORTH ROYALTON METHODIST CHURCH,INSTITUTIONAL,CHURCH LANDS,0,0,0, ,597.00000,CITY OF NORTH ROYALTON,0,CALCULATED,488-06-010, , ,NORTH ROYALTON METHODIST CHURCH,13601 RIDGE RD,CLEVE OH 44133-3843,CITY OF NORTH ROYALTON ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"North Royalton Master Plan, CPC, 1992",1993/10/04 00:00:00+00,Y,ADJACENT TO CU29-IN-CL-E-108,4.32806154757966,y, , , ,664,1000.73375439275,31078.7279475211,Other,,,
0,1836,3821,CU29-MO-CE-M-006,CU-MO-CE-M-006,CU-MO,NORTH ROYALTON CEMETERY,INSTITUTIONAL,CEMETERY-MUNICIPAL,0,0,0, ,238.00000,CITY OF NORTH ROYALTON,0,CALCULATED,488-06-030, , ,ROYALTON TOWNSHIP,ROYALTON RD,"CLEVELAND, OH  44126",CITY OF NORTH ROYALTON ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"North Royalton Master Plan, CPC, 1992",1993/10/04 00:00:00+00,Y,ADJACENT TO CU29-IN-CL-E-108,10.3331414001188,y, , , ,665,1341.39066731858,74196.1235369508,Cemetery,,,
0,1842,3817,CU29-IN-SC-M-093,CU-IN-SC-M-093,CU-IN,SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,876.00000,CITY OF NORTH ROYALTON,0,CALCULATED,487-07-001, , ,BD OF EDUCATION-N ROYALTON,14713 RIDGE RD,CLEVE OH 44133-4930,CITY OF NORTH ROYALTON ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"North Royalton Master Plan, CPC, 1992",1993/10/04 00:00:00+00,Y,ADJACENT TO CU29-PA-LM-E-081,43.3174462910423,y, , , ,666,2545.4530855033,310999.560340277,Other,,,
0,1844,3380,LO27-MO-GO-P-014,LO-MO-GO-P-014,LO-MO,HICKORY NUT GOLF CLUB,RECREATIONAL,GOLF-PRIVATE,0,0,0, ,1436.00000,COLUMBIA TWP,0,ACTUAL, , , ,LEA & JAMES KUCHARSKI ET AL, , ,COLUMBIA TOWNSHIP ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , , , , , ,1993/09/15 00:00:00+00, , ,0.87076148731294,y, , , ,667,1665.00974097661,6249.92623296309,Golf,,,
0,1853,3472,CU28-PA-LM-E-079,CU-PA-LM-E-079,CU-PA,YORK ROAD BASEBALL FIELDS,PARK,LOCAL/MUNICIPAL,0,0,0, ,68.00000,CITY OF NORTH ROYALTON,0,CALCULATED,483-29-001, , ,MUNICIPALITY -NORTH ROYALTON,13834 RIDGE ROAD,CLEVE OH 44133-4896,CITY OF NORTH ROYALTON ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"North Royalton Master Plan, CPC, 1992",1993/10/04 00:00:00+00,Y,CUYAHOGA COUNTY OWNS PARCEL 483-28-006 IN SOUTHERN PORTION OF PARK,19.2590748544939,y, , , ,668,1889.74760817424,138263.259430976,Park,NORTH ROYALTON,Neighborhood,3
0,1864,3557,CU28-IN-SC-M-076,CU-IN-SC-M-076,CU-IN,ZELLERS ELEMENTARY,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,864.00000,CITY OF STRONGSVILLE,0,CALCULATED,396-19-002, , ,STRONGSVILLE BD OF ED,18199 COOK RD REAR,"CLEVELAND, OH  44136",CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/09/22 00:00:00+00,Y, ,7.42608040866931,y, , , ,669,932.762799078566,53310.9897222336,Other,Strongsville,,
0,1874,3537,CU28-PA-PR-E-005,CU-PA-PR-E-005,CU-PA,HOMEOWNERS ASSOCIATION PARK,PARK,PRIVATE,0,0,0, ,205.00000,CITY OF STRONGSVILLE,0,CALCULATED,393-25-013, , ,WALNUT CREEK ASSOCIATION,20390 ARLINGTON DR,CLEVE OH 44136-5733,CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/10/08 00:00:00+00,N,CONSISTS OF TWO SEPERATE HOMEOWNERS ASSOCIATION PARKS,7.76937025101213,y, , , ,671,3554.37900380775,55767.0558317868,Other,Strongsville,,
0,1875,3555,CU28-IN-SC-M-077,CU-IN-SC-M-077,CU-IN,STRONGSVILLE HIGH SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,865.00000,CITY OF STRONGSVILLE,0,CALCULATED,393-26-003, , ,BD OF EDUCATION STRONGSVILLE,20025 LUNN RD,"CLEVELAND, OH  44136",CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,CPC,2014/09/22 00:00:00+00,Y,High School + Vacant BOE Land,95.1955698298605,y, , , ,672,4702.875025028,683293.791962456,Other,Strongsville,,
0,1878,3275,CU28-PA-LM-E-066,CU-PA-LM-E-066,CU-PA,FOLTZ PARK,PARK,LOCAL/MUNICIPAL,0,0,0, ,56.00000,CITY OF STRONGSVILLE,0,CALCULATED,393-10-001, , ,STRONGSVILLE CITY OF,18688 ROYALTON RD,CLEVE OH 44136-5191,CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/09/22 00:00:00+00,Y, ,55.3729522341114,yy, , , ,673,3153.22667481121,397455.846724547,Park,STRONGSVILLE,Neighborhood,3
0,1884,3250,CU29-IN-SC-M-086,CU-IN-SC-M-086,CU-IN,HIGHLAND DRIVE ELEMENTARY SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,872.00000,CITY OF BRECKSVILLE,0,CALCULATED,603-15-009, , ,BRECKSVILLE LOCAL BD OF ED,6638 MILL ROAD,CLEVE OH 44141-1599,CITY OF BRECKSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/09/29 00:00:00+00,Y,ADJACENT TO CU29-IN-CL-E-095,25.6393345741613,y, , , ,674,1787.32773011596,184037.737586507,Other,,,
0,1898,3558,CU28-IN-SC-M-074,CU-IN-SC-M-074,CU-IN,SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,862.00000,CITY OF STRONGSVILLE,0,CALCULATED,397-06-019, , ,STRONGSVILLE SCHOOL BOARD OF EDUCATION,16400 PARK LANE DR REAR,"CLEVELAND, OH  44136",CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/09/22 00:00:00+00,Y, ,15.9955604245783,y, , , ,675,1667.33917814415,114801.810432746,Other,Strongsville,,
0,1906,3822,CU29-MO-MU-E-056,CU-MO-MU-E-056,CU-MO,VACANT B.O.E.,VACANT,BOE,0,0,0, ,407.00000,CITY OF NORTH ROYALTON,0,CALCULATED,487-22-001, , ,BD OF ED NO ROYALTON SCHOOLS,14713 RIDGE RD,CLEVE OH 44133-4930,CITY OF NORTH ROYALTON ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"North Royalton Master Plan, CPC, 1992",1993/10/04 00:00:00+00,Y, ,22.8104827659245,y, , , ,679,1725.29981100193,163718.071349877,Other,,,
0,1907,3539,CU28-PA-PR-E-005,CU-PA-PR-E-005,CU-PA,HOMEOWNERS ASSOCIATION PARK,PARK,PRIVATE,0,0,0, ,205.00000,CITY OF STRONGSVILLE,0,CALCULATED,393-25-013, , ,WALNUT CREEK ASSOCIATION,20390 ARLINGTON DR,CLEVE OH 44136-5733,CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/10/08 00:00:00+00,N,Walnut Creek HOA,10.7800151325127,y, , , ,680,5002.59131043035,77364.9370765132,Other,Strongsville,,
0,1912,3777,CU29-MO-MU-E-051,CU-MO-MU-E-051,CU-MO,VACANT B.O.E.,VACANT,BOE,0,0,0, ,402.00000,CITY OF BROADVIEW HEIGHTS,0,CALCULATED,584-20-006, , ,NORTH ROYALTON LOCAL BOARD OF EDUCATION,14713 RIDGE RD,CLEVE OH 44133-4930,CITY OF BROADVIEW HEIGHTS ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/09/28 00:00:00+00,N, ,14.6731934314488,y, , , ,681,1661.28875678172,105307.693640165,Other,,,
0,1915,3559,CU28-IN-CL-E-080,CU-IN-CL-E-080,CU-IN,CHURCH,INSTITUTIONAL,CHURCH LANDS,0,0,0, ,572.00000,CITY OF STRONGSVILLE,0,CALCULATED,397-02-007, , ,PILLA ANTHONY M (BISHOP OF CLEVE),16271 PEARL RD,"STRONGSVILLE, OH  44136",CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/09/22 00:00:00+00,N, ,10.3719745093658,y, , , ,682,1195.3010638555,74438.7635694454,Other,Strongsville,,
0,1920,3540,CU28-PA-PR-E-007,CU-PA-PR-E-007,CU-PA,HOMEOWNERS ASSOCIATION PARK,PARK,PRIVATE,0,0,0, ,206.00000,CITY OF STRONGSVILLE,0,CALCULATED,393-33-099, , ,"ECHO LAKE COMMUNITY ASSOC. INC., AN OHIO CORP NOT",10800 BROOKPARK RD,"CLEVELAND, OH  44130",CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,MEANEY,(216)443-3700, ,2014/09/30 00:00:00+00,N,Echo Lake HOA,26.0005047760477,y, , , ,683,7277.37773540701,186592.171094507,Other,Strongsville,,
0,1922,4254,CU29-IN-HO-F-003,CU-IN-HO-F-003,CU-IN,BRECKSVILLE VETERANS ADMINISTRATION HOSPITAL,INSTITUTIONAL,HOSPITAL-FEDERAL,1,0,0, ,743.00000,CITY OF BRECKSVILLE,0,CALCULATED,604-09-001, , ,USA,10000 BRECKSVILLE RD.,"BRECKSVILLE OH, 44141",CITY OF BRECKSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/09/29 00:00:00+00,N, ,97.7211681639442,y, , , ,684,3719.40076312689,701226.805894235,Other,,,
0,1923,3778,CU29-MO-GO-P-007,CU-MO-GO-P-007,CU-MO,BRIARWOOD GOLF COURSE,RECREATIONAL,GOLF-PRIVATE,0,0,0, ,310.00000,CITY OF BROADVIEW HEIGHTS,0,CALCULATED,585-01-001, , ,BRIARWOOD GOLF COURSE INC,2737 EDGERTON RD,CLEVE OH 44147-3099,CITY OF BROADVIEW HEIGHTS ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/09/28 00:00:00+00,N, ,211.746387257268,y, , , ,685,6280.70373724282,1519305.80272235,Golf,,,
0,1935,3541,CU28-PA-LM-E-064,CU-PA-LM-E-064,CU-PA,DRAKE ROAD ATHLETIC FIELDS,PARK,LOCAL/MUNICIPAL,0,0,0, ,55.00000,CITY OF STRONGSVILLE,0,CALCULATED,394-12-005, , ,STRONGSVILLE CITY OF,21211 DRAKE RD,CLEVELAND OH  44136,CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/09/22 00:00:00+00,Y, ,12.8955617618947,yy, , , ,687,1766.81623261608,92521.8003775534,Park,STRONGSVILLE,Neighborhood,3
0,1937,3577,CU28-PA-PR-E-013,CU-PA-PR-E-013,CU-PA,HOMEOWNERS ASSOCIATION PARK,PARK,PRIVATE,0,0,0, ,211.00000,CITY OF STRONGSVILLE,0,CALCULATED,399-31-128, , ,SPYGLASS HILL HOMEOWNERS' ASSOCIATION,PEARL RD,"MIDDLEBURGH HTS, OH  44130",CITY OF STRONGVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,1993/10/08 00:00:00+00,N,Bent Tree HOA,13.8909181779134,y, , , ,688,4558.94165809816,99660.0388198213,Other,Strongsville,,
0,1938,3548,CU28-PA-PR-E-009,CU-PA-PR-E-009,CU-PA,HOMEOWNERS ASSOCIATION PARK,PARK,PRIVATE,0,0,0, ,208.00000,CITY OF STRONGSVILLE,0,CALCULATED,397-29-001, , ,GANBINO HALLIE L,17268 WILLOW WOOD,CLEVELAND OH 44136,CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700, ,2014/09/30 00:00:00+00,N,High Point HOA,58.7883355924179,y, ,y, ,689,27337.5353818622,421752.419170824,Other,Strongsville,,
